"Year","Lake","Focal.Host","Other.Host","AUC.Shared.Density"
"2015","Pickerel","dubia","pulicaria",0
"2015","Pickerel","dubia","retrocurva",0
"2015","Pickerel","dubia","dubia",0
"2015","Pickerel","dubia","ambigua",0
"2015","Pickerel","dubia","mendotae",0
"2015","Pickerel","ambigua","ceriodaphnia",0
"2015","Pickerel","ambigua","dentifera",0
"2015","Pickerel","ambigua","parvula",0
"2015","Pickerel","ambigua","pulicaria",0
"2015","Pickerel","ambigua","retrocurva",0
"2015","Pickerel","ambigua","dubia",0
"2015","Pickerel","ambigua","ambigua",0
"2015","Pickerel","ambigua","mendotae",0
"2015","Pickerel","mendotae","ceriodaphnia",0
"2015","Pickerel","mendotae","dentifera",0
"2015","Pickerel","mendotae","parvula",0
"2015","Pickerel","mendotae","pulicaria",0
"2015","Pickerel","mendotae","retrocurva",0
"2015","Pickerel","mendotae","dubia",0
"2015","Pickerel","mendotae","ambigua",0
"2015","Pickerel","mendotae","mendotae",0
"2015","Woodland","ambigua","ambigua",51600
"2015","Woodland","ambigua","ceriodaphnia",51600
"2015","Woodland","ambigua","dentifera",16770
"2015","Woodland","ambigua","mendotae",16770
"2015","Woodland","ambigua","parvula",51600
"2015","Woodland","ambigua","pulicaria",0
"2015","Woodland","ambigua","retrocurva",51600
"2015","Woodland","ambigua","dubia",0
"2015","Woodland","ceriodaphnia","ambigua",51600
"2015","Woodland","ceriodaphnia","ceriodaphnia",90882529.65
"2015","Woodland","ceriodaphnia","dentifera",1105539.25
"2015","Woodland","ceriodaphnia","mendotae",745109.7
"2015","Woodland","ceriodaphnia","parvula",4833671.2
"2015","Woodland","ceriodaphnia","pulicaria",0
"2015","Woodland","ceriodaphnia","retrocurva",11510117.85
"2015","Woodland","ceriodaphnia","dubia",0
"2015","Woodland","dentifera","ambigua",16770
"2015","Woodland","dentifera","ceriodaphnia",1105539.25
"2015","Woodland","dentifera","dentifera",1105539.25
"2015","Woodland","dentifera","mendotae",662807
"2015","Woodland","dentifera","parvula",1098830.6
"2015","Woodland","dentifera","pulicaria",0
"2015","Woodland","dentifera","retrocurva",1105539.25
"2015","Woodland","dentifera","dubia",0
"2015","Woodland","mendotae","ambigua",16770
"2015","Woodland","mendotae","ceriodaphnia",745109.7
"2015","Woodland","mendotae","dentifera",662807
"2015","Woodland","mendotae","mendotae",745109.7
"2015","Woodland","mendotae","parvula",728339.05
"2015","Woodland","mendotae","pulicaria",0
"2015","Woodland","mendotae","retrocurva",745109.7
"2015","Woodland","mendotae","dubia",0
"2015","Woodland","parvula","ambigua",51600
"2015","Woodland","parvula","ceriodaphnia",4833671.2
"2015","Woodland","parvula","dentifera",1098830.6
"2015","Woodland","parvula","mendotae",728339.05
"2015","Woodland","parvula","parvula",5055810.6
"2015","Woodland","parvula","pulicaria",0
"2015","Woodland","parvula","retrocurva",5055810.6
"2015","Woodland","parvula","dubia",0
"2015","Woodland","pulicaria","ambigua",0
"2015","Woodland","pulicaria","ceriodaphnia",0
"2015","Woodland","pulicaria","dentifera",0
"2015","Woodland","pulicaria","mendotae",0
"2015","Woodland","pulicaria","parvula",0
"2015","Woodland","pulicaria","pulicaria",0
"2015","Woodland","pulicaria","retrocurva",0
"2015","Woodland","pulicaria","dubia",0
"2015","Woodland","retrocurva","ambigua",51600
"2015","Woodland","retrocurva","ceriodaphnia",11510117.85
"2015","Woodland","retrocurva","dentifera",1105539.25
"2015","Woodland","retrocurva","mendotae",745109.7
"2015","Woodland","retrocurva","parvula",5055810.6
"2015","Woodland","retrocurva","pulicaria",0
"2015","Woodland","retrocurva","retrocurva",32590180.35
"2015","Woodland","retrocurva","dubia",0
"2015","Woodland","dubia","ambigua",0
"2015","Woodland","dubia","ceriodaphnia",0
"2015","Woodland","dubia","dentifera",0
"2015","Woodland","dubia","mendotae",0
"2015","Woodland","dubia","parvula",0
"2015","Woodland","dubia","pulicaria",0
"2015","Woodland","dubia","retrocurva",0
"2015","Woodland","dubia","dubia",0
"2015","Whitmore","ceriodaphnia","ceriodaphnia",949447
"2015","Whitmore","ceriodaphnia","dentifera",366362.75
"2015","Whitmore","ceriodaphnia","mendotae",377327.75
"2015","Whitmore","ceriodaphnia","pulicaria",364427.85
"2015","Whitmore","ceriodaphnia","retrocurva",949447
"2015","Whitmore","ceriodaphnia","dubia",0
"2015","Whitmore","ceriodaphnia","parvula",0
"2015","Whitmore","ceriodaphnia","ambigua",0
"2015","Whitmore","dentifera","ceriodaphnia",366362.75
"2015","Whitmore","dentifera","dentifera",433443.4
"2015","Whitmore","dentifera","mendotae",388293.4
"2015","Whitmore","dentifera","pulicaria",281867.05
"2015","Whitmore","dentifera","retrocurva",433443.4
"2015","Whitmore","dentifera","dubia",0
"2015","Whitmore","dentifera","parvula",0
"2015","Whitmore","dentifera","ambigua",0
"2015","Whitmore","mendotae","ceriodaphnia",377327.75
"2015","Whitmore","mendotae","dentifera",388293.4
"2015","Whitmore","mendotae","mendotae",517294.85
"2015","Whitmore","mendotae","pulicaria",298637.05
"2015","Whitmore","mendotae","retrocurva",517294.85
"2015","Whitmore","mendotae","dubia",0
"2015","Whitmore","mendotae","parvula",0
"2015","Whitmore","mendotae","ambigua",0
"2015","Whitmore","pulicaria","ceriodaphnia",364427.85
"2015","Whitmore","pulicaria","dentifera",281867.05
"2015","Whitmore","pulicaria","mendotae",298637.05
"2015","Whitmore","pulicaria","pulicaria",8646617.6
"2015","Whitmore","pulicaria","retrocurva",6293637.55
"2015","Whitmore","pulicaria","dubia",0
"2015","Whitmore","pulicaria","parvula",0
"2015","Whitmore","pulicaria","ambigua",0
"2015","Whitmore","retrocurva","ceriodaphnia",949447
"2015","Whitmore","retrocurva","dentifera",433443.4
"2015","Whitmore","retrocurva","mendotae",517294.85
"2015","Whitmore","retrocurva","pulicaria",6293637.55
"2015","Whitmore","retrocurva","retrocurva",22829314.15
"2015","Whitmore","retrocurva","dubia",0
"2015","Whitmore","retrocurva","parvula",0
"2015","Whitmore","retrocurva","ambigua",0
"2015","Whitmore","dubia","ceriodaphnia",0
"2015","Whitmore","dubia","dentifera",0
"2015","Whitmore","dubia","mendotae",0
"2015","Whitmore","dubia","pulicaria",0
"2015","Whitmore","dubia","retrocurva",0
"2015","Whitmore","dubia","dubia",0
"2015","Whitmore","dubia","parvula",0
"2015","Whitmore","dubia","ambigua",0
"2015","Whitmore","parvula","ceriodaphnia",0
"2015","Whitmore","parvula","dentifera",0
"2015","Whitmore","parvula","mendotae",0
"2015","Whitmore","parvula","pulicaria",0
"2015","Whitmore","parvula","retrocurva",0
"2015","Whitmore","parvula","dubia",0
"2015","Whitmore","parvula","parvula",0
"2015","Whitmore","parvula","ambigua",0
"2015","Whitmore","ambigua","ceriodaphnia",0
"2015","Whitmore","ambigua","dentifera",0
"2015","Whitmore","ambigua","mendotae",0
"2015","Whitmore","ambigua","pulicaria",0
"2015","Whitmore","ambigua","retrocurva",0
"2015","Whitmore","ambigua","dubia",0
"2015","Whitmore","ambigua","parvula",0
"2015","Whitmore","ambigua","ambigua",0
"2016","Bishop","ambigua","ambigua",73530
"2016","Bishop","ambigua","dentifera",73530
"2016","Bishop","ambigua","dubia",73530
"2016","Bishop","ambigua","pulicaria",37410
"2016","Bishop","ambigua","retrocurva",73530
"2016","Bishop","ambigua","ceriodaphnia",37410
"2016","Bishop","ambigua","parvula",0
"2016","Bishop","ambigua","mendotae",0
"2016","Bishop","dentifera","ambigua",73530
"2016","Bishop","dentifera","dentifera",34894782.65
"2016","Bishop","dentifera","dubia",8819156.75
"2016","Bishop","dentifera","pulicaria",664355.2
"2016","Bishop","dentifera","retrocurva",27077318.85
"2016","Bishop","dentifera","ceriodaphnia",8559865
"2016","Bishop","dentifera","parvula",1421591.5
"2016","Bishop","dentifera","mendotae",0
"2016","Bishop","dubia","ambigua",73530
"2016","Bishop","dubia","dentifera",8819156.75
"2016","Bishop","dubia","dubia",8819156.75
"2016","Bishop","dubia","pulicaria",512134.4
"2016","Bishop","dubia","retrocurva",8819156.75
"2016","Bishop","dubia","ceriodaphnia",6998305.95
"2016","Bishop","dubia","parvula",1222928.7
"2016","Bishop","dubia","mendotae",0
"2016","Bishop","pulicaria","ambigua",37410
"2016","Bishop","pulicaria","dentifera",664355.2
"2016","Bishop","pulicaria","dubia",512134.4
"2016","Bishop","pulicaria","pulicaria",664355.2
"2016","Bishop","pulicaria","retrocurva",664355.2
"2016","Bishop","pulicaria","ceriodaphnia",337981.35
"2016","Bishop","pulicaria","parvula",54180
"2016","Bishop","pulicaria","mendotae",0
"2016","Bishop","retrocurva","ambigua",73530
"2016","Bishop","retrocurva","dentifera",27077318.85
"2016","Bishop","retrocurva","dubia",8819156.75
"2016","Bishop","retrocurva","pulicaria",664355.2
"2016","Bishop","retrocurva","retrocurva",39072481.2
"2016","Bishop","retrocurva","ceriodaphnia",8559865
"2016","Bishop","retrocurva","parvula",1421591.5
"2016","Bishop","retrocurva","mendotae",0
"2016","Bishop","ceriodaphnia","ambigua",37410
"2016","Bishop","ceriodaphnia","dentifera",8559865
"2016","Bishop","ceriodaphnia","dubia",6998305.95
"2016","Bishop","ceriodaphnia","pulicaria",337981.35
"2016","Bishop","ceriodaphnia","retrocurva",8559865
"2016","Bishop","ceriodaphnia","ceriodaphnia",8559865
"2016","Bishop","ceriodaphnia","parvula",1297750.3
"2016","Bishop","ceriodaphnia","mendotae",0
"2016","Bishop","parvula","ambigua",0
"2016","Bishop","parvula","dentifera",1421591.5
"2016","Bishop","parvula","dubia",1222928.7
"2016","Bishop","parvula","pulicaria",54180
"2016","Bishop","parvula","retrocurva",1421591.5
"2016","Bishop","parvula","ceriodaphnia",1297750.3
"2016","Bishop","parvula","parvula",1421591.5
"2016","Bishop","parvula","mendotae",0
"2016","Bishop","mendotae","ambigua",0
"2016","Bishop","mendotae","dentifera",0
"2016","Bishop","mendotae","dubia",0
"2016","Bishop","mendotae","pulicaria",0
"2016","Bishop","mendotae","retrocurva",0
"2016","Bishop","mendotae","ceriodaphnia",0
"2016","Bishop","mendotae","parvula",0
"2016","Bishop","mendotae","mendotae",0
"2016","Appleton","ambigua","ambigua",109005
"2016","Appleton","ambigua","dentifera",109005
"2016","Appleton","ambigua","dubia",109005
"2016","Appleton","ambigua","pulicaria",109005
"2016","Appleton","ambigua","retrocurva",109005
"2016","Appleton","ambigua","ceriodaphnia",36120
"2016","Appleton","ambigua","parvula",36120
"2016","Appleton","ambigua","mendotae",0
"2016","Appleton","dentifera","ambigua",109005
"2016","Appleton","dentifera","dentifera",10091492.55
"2016","Appleton","dentifera","dubia",7035716.6
"2016","Appleton","dentifera","pulicaria",7212833.8
"2016","Appleton","dentifera","retrocurva",10091492.55
"2016","Appleton","dentifera","ceriodaphnia",130290
"2016","Appleton","dentifera","parvula",147060
"2016","Appleton","dentifera","mendotae",0
"2016","Appleton","dubia","ambigua",109005
"2016","Appleton","dubia","dentifera",7035716.6
"2016","Appleton","dubia","dubia",7427235.1
"2016","Appleton","dubia","pulicaria",6386841.8
"2016","Appleton","dubia","retrocurva",7427235.1
"2016","Appleton","dubia","ceriodaphnia",130290
"2016","Appleton","dubia","parvula",147060
"2016","Appleton","dubia","mendotae",0
"2016","Appleton","pulicaria","ambigua",109005
"2016","Appleton","pulicaria","dentifera",7212833.8
"2016","Appleton","pulicaria","dubia",6386841.8
"2016","Appleton","pulicaria","pulicaria",9104505.95
"2016","Appleton","pulicaria","retrocurva",9104505.95
"2016","Appleton","pulicaria","ceriodaphnia",130290
"2016","Appleton","pulicaria","parvula",147060
"2016","Appleton","pulicaria","mendotae",0
"2016","Appleton","retrocurva","ambigua",109005
"2016","Appleton","retrocurva","dentifera",10091492.55
"2016","Appleton","retrocurva","dubia",7427235.1
"2016","Appleton","retrocurva","pulicaria",9104505.95
"2016","Appleton","retrocurva","retrocurva",31322102.65
"2016","Appleton","retrocurva","ceriodaphnia",130290
"2016","Appleton","retrocurva","parvula",147060
"2016","Appleton","retrocurva","mendotae",0
"2016","Appleton","ceriodaphnia","ambigua",36120
"2016","Appleton","ceriodaphnia","dentifera",130290
"2016","Appleton","ceriodaphnia","dubia",130290
"2016","Appleton","ceriodaphnia","pulicaria",130290
"2016","Appleton","ceriodaphnia","retrocurva",130290
"2016","Appleton","ceriodaphnia","ceriodaphnia",130290
"2016","Appleton","ceriodaphnia","parvula",72240
"2016","Appleton","ceriodaphnia","mendotae",0
"2016","Appleton","parvula","ambigua",36120
"2016","Appleton","parvula","dentifera",147060
"2016","Appleton","parvula","dubia",147060
"2016","Appleton","parvula","pulicaria",147060
"2016","Appleton","parvula","retrocurva",147060
"2016","Appleton","parvula","ceriodaphnia",72240
"2016","Appleton","parvula","parvula",147060
"2016","Appleton","parvula","mendotae",0
"2016","Appleton","mendotae","ambigua",0
"2016","Appleton","mendotae","dentifera",0
"2016","Appleton","mendotae","dubia",0
"2016","Appleton","mendotae","pulicaria",0
"2016","Appleton","mendotae","retrocurva",0
"2016","Appleton","mendotae","ceriodaphnia",0
"2016","Appleton","mendotae","parvula",0
"2016","Appleton","mendotae","mendotae",0
"2016","LittleAppleton","ceriodaphnia","ceriodaphnia",8815932.05
"2016","LittleAppleton","ceriodaphnia","dentifera",8815932.05
"2016","LittleAppleton","ceriodaphnia","dubia",38700
"2016","LittleAppleton","ceriodaphnia","parvula",37491.3
"2016","LittleAppleton","ceriodaphnia","pulicaria",61920.8
"2016","LittleAppleton","ceriodaphnia","retrocurva",291461.45
"2016","LittleAppleton","ceriodaphnia","ambigua",0
"2016","LittleAppleton","ceriodaphnia","mendotae",0
"2016","LittleAppleton","dentifera","ceriodaphnia",8815932.05
"2016","LittleAppleton","dentifera","dentifera",63380471.85
"2016","LittleAppleton","dentifera","dubia",38700
"2016","LittleAppleton","dentifera","parvula",37491.3
"2016","LittleAppleton","dentifera","pulicaria",61920.8
"2016","LittleAppleton","dentifera","retrocurva",291461.45
"2016","LittleAppleton","dentifera","ambigua",0
"2016","LittleAppleton","dentifera","mendotae",0
"2016","LittleAppleton","dubia","ceriodaphnia",38700
"2016","LittleAppleton","dubia","dentifera",38700
"2016","LittleAppleton","dubia","dubia",38700
"2016","LittleAppleton","dubia","parvula",0
"2016","LittleAppleton","dubia","pulicaria",0
"2016","LittleAppleton","dubia","retrocurva",27090
"2016","LittleAppleton","dubia","ambigua",0
"2016","LittleAppleton","dubia","mendotae",0
"2016","LittleAppleton","parvula","ceriodaphnia",37491.3
"2016","LittleAppleton","parvula","dentifera",37491.3
"2016","LittleAppleton","parvula","dubia",0
"2016","LittleAppleton","parvula","parvula",37491.3
"2016","LittleAppleton","parvula","pulicaria",30960
"2016","LittleAppleton","parvula","retrocurva",6531.3
"2016","LittleAppleton","parvula","ambigua",0
"2016","LittleAppleton","parvula","mendotae",0
"2016","LittleAppleton","pulicaria","ceriodaphnia",61920.8
"2016","LittleAppleton","pulicaria","dentifera",61920.8
"2016","LittleAppleton","pulicaria","dubia",0
"2016","LittleAppleton","pulicaria","parvula",30960
"2016","LittleAppleton","pulicaria","pulicaria",61920.8
"2016","LittleAppleton","pulicaria","retrocurva",0
"2016","LittleAppleton","pulicaria","ambigua",0
"2016","LittleAppleton","pulicaria","mendotae",0
"2016","LittleAppleton","retrocurva","ceriodaphnia",291461.45
"2016","LittleAppleton","retrocurva","dentifera",291461.45
"2016","LittleAppleton","retrocurva","dubia",27090
"2016","LittleAppleton","retrocurva","parvula",6531.3
"2016","LittleAppleton","retrocurva","pulicaria",0
"2016","LittleAppleton","retrocurva","retrocurva",291461.45
"2016","LittleAppleton","retrocurva","ambigua",0
"2016","LittleAppleton","retrocurva","mendotae",0
"2016","LittleAppleton","ambigua","ceriodaphnia",0
"2016","LittleAppleton","ambigua","dentifera",0
"2016","LittleAppleton","ambigua","dubia",0
"2016","LittleAppleton","ambigua","parvula",0
"2016","LittleAppleton","ambigua","pulicaria",0
"2016","LittleAppleton","ambigua","retrocurva",0
"2016","LittleAppleton","ambigua","ambigua",0
"2016","LittleAppleton","ambigua","mendotae",0
"2016","LittleAppleton","mendotae","ceriodaphnia",0
"2016","LittleAppleton","mendotae","dentifera",0
"2016","LittleAppleton","mendotae","dubia",0
"2016","LittleAppleton","mendotae","parvula",0
"2016","LittleAppleton","mendotae","pulicaria",0
"2016","LittleAppleton","mendotae","retrocurva",0
"2016","LittleAppleton","mendotae","ambigua",0
"2016","LittleAppleton","mendotae","mendotae",0
"2016","Mill","ambigua","ambigua",73852.5
"2016","Mill","ambigua","ceriodaphnia",73852.5
"2016","Mill","ambigua","dentifera",73852.5
"2016","Mill","ambigua","parvula",73852.5
"2016","Mill","ambigua","pulicaria",36120
"2016","Mill","ambigua","retrocurva",73852.5
"2016","Mill","ambigua","dubia",0
"2016","Mill","ambigua","mendotae",0
"2016","Mill","ceriodaphnia","ambigua",73852.5
"2016","Mill","ceriodaphnia","ceriodaphnia",1001175.65
"2016","Mill","ceriodaphnia","dentifera",938287.5
"2016","Mill","ceriodaphnia","parvula",420994.8
"2016","Mill","ceriodaphnia","pulicaria",36120
"2016","Mill","ceriodaphnia","retrocurva",1001175.65
"2016","Mill","ceriodaphnia","dubia",0
"2016","Mill","ceriodaphnia","mendotae",0
"2016","Mill","dentifera","ambigua",73852.5
"2016","Mill","dentifera","ceriodaphnia",938287.5
"2016","Mill","dentifera","dentifera",10604659.05
"2016","Mill","dentifera","parvula",457114.8
"2016","Mill","dentifera","pulicaria",36120
"2016","Mill","dentifera","retrocurva",9211448.55
"2016","Mill","dentifera","dubia",0
"2016","Mill","dentifera","mendotae",0
"2016","Mill","parvula","ambigua",73852.5
"2016","Mill","parvula","ceriodaphnia",420994.8
"2016","Mill","parvula","dentifera",457114.8
"2016","Mill","parvula","parvula",457114.8
"2016","Mill","parvula","pulicaria",36120
"2016","Mill","parvula","retrocurva",457114.8
"2016","Mill","parvula","dubia",0
"2016","Mill","parvula","mendotae",0
"2016","Mill","pulicaria","ambigua",36120
"2016","Mill","pulicaria","ceriodaphnia",36120
"2016","Mill","pulicaria","dentifera",36120
"2016","Mill","pulicaria","parvula",36120
"2016","Mill","pulicaria","pulicaria",36120
"2016","Mill","pulicaria","retrocurva",36120
"2016","Mill","pulicaria","dubia",0
"2016","Mill","pulicaria","mendotae",0
"2016","Mill","retrocurva","ambigua",73852.5
"2016","Mill","retrocurva","ceriodaphnia",1001175.65
"2016","Mill","retrocurva","dentifera",9211448.55
"2016","Mill","retrocurva","parvula",457114.8
"2016","Mill","retrocurva","pulicaria",36120
"2016","Mill","retrocurva","retrocurva",43282433.3
"2016","Mill","retrocurva","dubia",0
"2016","Mill","retrocurva","mendotae",0
"2016","Mill","dubia","ambigua",0
"2016","Mill","dubia","ceriodaphnia",0
"2016","Mill","dubia","dentifera",0
"2016","Mill","dubia","parvula",0
"2016","Mill","dubia","pulicaria",0
"2016","Mill","dubia","retrocurva",0
"2016","Mill","dubia","dubia",0
"2016","Mill","dubia","mendotae",0
"2016","Mill","mendotae","ambigua",0
"2016","Mill","mendotae","ceriodaphnia",0
"2016","Mill","mendotae","dentifera",0
"2016","Mill","mendotae","parvula",0
"2016","Mill","mendotae","pulicaria",0
"2016","Mill","mendotae","retrocurva",0
"2016","Mill","mendotae","dubia",0
"2016","Mill","mendotae","mendotae",0
"2016","Walsh","ceriodaphnia","ceriodaphnia",1348221.6
"2016","Walsh","ceriodaphnia","dentifera",1348221.6
"2016","Walsh","ceriodaphnia","parvula",0
"2016","Walsh","ceriodaphnia","pulicaria",0
"2016","Walsh","ceriodaphnia","retrocurva",95298.75
"2016","Walsh","ceriodaphnia","dubia",0
"2016","Walsh","ceriodaphnia","ambigua",0
"2016","Walsh","ceriodaphnia","mendotae",0
"2016","Walsh","dentifera","ceriodaphnia",1348221.6
"2016","Walsh","dentifera","dentifera",70514875.35
"2016","Walsh","dentifera","parvula",0
"2016","Walsh","dentifera","pulicaria",0
"2016","Walsh","dentifera","retrocurva",102555
"2016","Walsh","dentifera","dubia",0
"2016","Walsh","dentifera","ambigua",0
"2016","Walsh","dentifera","mendotae",0
"2016","Walsh","parvula","ceriodaphnia",0
"2016","Walsh","parvula","dentifera",0
"2016","Walsh","parvula","parvula",0
"2016","Walsh","parvula","pulicaria",0
"2016","Walsh","parvula","retrocurva",0
"2016","Walsh","parvula","dubia",0
"2016","Walsh","parvula","ambigua",0
"2016","Walsh","parvula","mendotae",0
"2016","Walsh","pulicaria","ceriodaphnia",0
"2016","Walsh","pulicaria","dentifera",0
"2016","Walsh","pulicaria","parvula",0
"2016","Walsh","pulicaria","pulicaria",0
"2016","Walsh","pulicaria","retrocurva",0
"2016","Walsh","pulicaria","dubia",0
"2016","Walsh","pulicaria","ambigua",0
"2016","Walsh","pulicaria","mendotae",0
"2016","Walsh","retrocurva","ceriodaphnia",95298.75
"2016","Walsh","retrocurva","dentifera",102555
"2016","Walsh","retrocurva","parvula",0
"2016","Walsh","retrocurva","pulicaria",0
"2016","Walsh","retrocurva","retrocurva",102555
"2016","Walsh","retrocurva","dubia",0
"2016","Walsh","retrocurva","ambigua",0
"2016","Walsh","retrocurva","mendotae",0
"2016","Walsh","dubia","ceriodaphnia",0
"2016","Walsh","dubia","dentifera",0
"2016","Walsh","dubia","parvula",0
"2016","Walsh","dubia","pulicaria",0
"2016","Walsh","dubia","retrocurva",0
"2016","Walsh","dubia","dubia",0
"2016","Walsh","dubia","ambigua",0
"2016","Walsh","dubia","mendotae",0
"2016","Walsh","ambigua","ceriodaphnia",0
"2016","Walsh","ambigua","dentifera",0
"2016","Walsh","ambigua","parvula",0
"2016","Walsh","ambigua","pulicaria",0
"2016","Walsh","ambigua","retrocurva",0
"2016","Walsh","ambigua","dubia",0
"2016","Walsh","ambigua","ambigua",0
"2016","Walsh","ambigua","mendotae",0
"2016","Walsh","mendotae","ceriodaphnia",0
"2016","Walsh","mendotae","dentifera",0
"2016","Walsh","mendotae","parvula",0
"2016","Walsh","mendotae","pulicaria",0
"2016","Walsh","mendotae","retrocurva",0
"2016","Walsh","mendotae","dubia",0
"2016","Walsh","mendotae","ambigua",0
"2016","Walsh","mendotae","mendotae",0
"2016","CrookedP","ambigua","ambigua",0
"2016","CrookedP","ambigua","ceriodaphnia",0
"2016","CrookedP","ambigua","dentifera",0
"2016","CrookedP","ambigua","dubia",0
"2016","CrookedP","ambigua","parvula",0
"2016","CrookedP","ambigua","pulicaria",0
"2016","CrookedP","ambigua","retrocurva",0
"2016","CrookedP","ambigua","mendotae",0
"2016","CrookedP","ceriodaphnia","ambigua",0
"2016","CrookedP","ceriodaphnia","ceriodaphnia",4853665.4
"2016","CrookedP","ceriodaphnia","dentifera",4853665.4
"2016","CrookedP","ceriodaphnia","dubia",64500
"2016","CrookedP","ceriodaphnia","parvula",3922599.5
"2016","CrookedP","ceriodaphnia","pulicaria",633396.25
"2016","CrookedP","ceriodaphnia","retrocurva",4478271.25
"2016","CrookedP","ceriodaphnia","mendotae",0
"2016","CrookedP","dentifera","ambigua",0
"2016","CrookedP","dentifera","ceriodaphnia",4853665.4
"2016","CrookedP","dentifera","dentifera",44135127.15
"2016","CrookedP","dentifera","dubia",64500
"2016","CrookedP","dentifera","parvula",6689672.05
"2016","CrookedP","dentifera","pulicaria",859147.65
"2016","CrookedP","dentifera","retrocurva",10525584
"2016","CrookedP","dentifera","mendotae",0
"2016","CrookedP","dubia","ambigua",0
"2016","CrookedP","dubia","ceriodaphnia",64500
"2016","CrookedP","dubia","dentifera",64500
"2016","CrookedP","dubia","dubia",64500
"2016","CrookedP","dubia","parvula",64500
"2016","CrookedP","dubia","pulicaria",64500
"2016","CrookedP","dubia","retrocurva",64500
"2016","CrookedP","dubia","mendotae",0
"2016","CrookedP","parvula","ambigua",0
"2016","CrookedP","parvula","ceriodaphnia",3922599.5
"2016","CrookedP","parvula","dentifera",6689672.05
"2016","CrookedP","parvula","dubia",64500
"2016","CrookedP","parvula","parvula",6916069
"2016","CrookedP","parvula","pulicaria",859147.65
"2016","CrookedP","parvula","retrocurva",5430363.8
"2016","CrookedP","parvula","mendotae",0
"2016","CrookedP","pulicaria","ambigua",0
"2016","CrookedP","pulicaria","ceriodaphnia",633396.25
"2016","CrookedP","pulicaria","dentifera",859147.65
"2016","CrookedP","pulicaria","dubia",64500
"2016","CrookedP","pulicaria","parvula",859147.65
"2016","CrookedP","pulicaria","pulicaria",859147.65
"2016","CrookedP","pulicaria","retrocurva",804967.65
"2016","CrookedP","pulicaria","mendotae",0
"2016","CrookedP","retrocurva","ambigua",0
"2016","CrookedP","retrocurva","ceriodaphnia",4478271.25
"2016","CrookedP","retrocurva","dentifera",10525584
"2016","CrookedP","retrocurva","dubia",64500
"2016","CrookedP","retrocurva","parvula",5430363.8
"2016","CrookedP","retrocurva","pulicaria",804967.65
"2016","CrookedP","retrocurva","retrocurva",10525584
"2016","CrookedP","retrocurva","mendotae",0
"2016","CrookedP","mendotae","ambigua",0
"2016","CrookedP","mendotae","ceriodaphnia",0
"2016","CrookedP","mendotae","dentifera",0
"2016","CrookedP","mendotae","dubia",0
"2016","CrookedP","mendotae","parvula",0
"2016","CrookedP","mendotae","pulicaria",0
"2016","CrookedP","mendotae","retrocurva",0
"2016","CrookedP","mendotae","mendotae",0
"2016","Bruin","dentifera","dentifera",10470692.4
"2016","Bruin","dentifera","dubia",9757316.1
"2016","Bruin","dentifera","pulicaria",6118068.6
"2016","Bruin","dentifera","retrocurva",8177183.1
"2016","Bruin","dentifera","ceriodaphnia",0
"2016","Bruin","dentifera","parvula",0
"2016","Bruin","dentifera","ambigua",0
"2016","Bruin","dentifera","mendotae",0
"2016","Bruin","dubia","dentifera",9757316.1
"2016","Bruin","dubia","dubia",19879061.95
"2016","Bruin","dubia","pulicaria",10634073.35
"2016","Bruin","dubia","retrocurva",8986664.95
"2016","Bruin","dubia","ceriodaphnia",0
"2016","Bruin","dubia","parvula",0
"2016","Bruin","dubia","ambigua",0
"2016","Bruin","dubia","mendotae",0
"2016","Bruin","pulicaria","dentifera",6118068.6
"2016","Bruin","pulicaria","dubia",10634073.35
"2016","Bruin","pulicaria","pulicaria",13821172.3
"2016","Bruin","pulicaria","retrocurva",5431783.75
"2016","Bruin","pulicaria","ceriodaphnia",0
"2016","Bruin","pulicaria","parvula",0
"2016","Bruin","pulicaria","ambigua",0
"2016","Bruin","pulicaria","mendotae",0
"2016","Bruin","retrocurva","dentifera",8177183.1
"2016","Bruin","retrocurva","dubia",8986664.95
"2016","Bruin","retrocurva","pulicaria",5431783.75
"2016","Bruin","retrocurva","retrocurva",15175491.75
"2016","Bruin","retrocurva","ceriodaphnia",0
"2016","Bruin","retrocurva","parvula",0
"2016","Bruin","retrocurva","ambigua",0
"2016","Bruin","retrocurva","mendotae",0
"2016","Bruin","ceriodaphnia","dentifera",0
"2016","Bruin","ceriodaphnia","dubia",0
"2016","Bruin","ceriodaphnia","pulicaria",0
"2016","Bruin","ceriodaphnia","retrocurva",0
"2016","Bruin","ceriodaphnia","ceriodaphnia",0
"2016","Bruin","ceriodaphnia","parvula",0
"2016","Bruin","ceriodaphnia","ambigua",0
"2016","Bruin","ceriodaphnia","mendotae",0
"2016","Bruin","parvula","dentifera",0
"2016","Bruin","parvula","dubia",0
"2016","Bruin","parvula","pulicaria",0
"2016","Bruin","parvula","retrocurva",0
"2016","Bruin","parvula","ceriodaphnia",0
"2016","Bruin","parvula","parvula",0
"2016","Bruin","parvula","ambigua",0
"2016","Bruin","parvula","mendotae",0
"2016","Bruin","ambigua","dentifera",0
"2016","Bruin","ambigua","dubia",0
"2016","Bruin","ambigua","pulicaria",0
"2016","Bruin","ambigua","retrocurva",0
"2016","Bruin","ambigua","ceriodaphnia",0
"2016","Bruin","ambigua","parvula",0
"2016","Bruin","ambigua","ambigua",0
