"","Year","Lake","Parasite.Species","Focal.Host","Other.Host","AUC.prev"
"13967","2016","LittleAppleton","metsch","parvula","dentifera",0
"13968","2016","LittleAppleton","metsch","parvula","dubia",0
"13969","2016","LittleAppleton","metsch","pulicaria","ceriodaphnia",0
"13970","2016","LittleAppleton","metsch","pulicaria","parvula",0
"13971","2016","LittleAppleton","metsch","pulicaria","pulicaria",0
"13972","2016","LittleAppleton","metsch","pulicaria","retrocurva",0
"13973","2016","LittleAppleton","metsch","pulicaria","ambigua",0
"13974","2016","LittleAppleton","metsch","pulicaria","mendotae",0
"13975","2016","LittleAppleton","metsch","pulicaria","dentifera",0
"13976","2016","LittleAppleton","metsch","pulicaria","dubia",0
"13977","2016","LittleAppleton","metsch","retrocurva","ceriodaphnia",0
"13978","2016","LittleAppleton","metsch","retrocurva","parvula",0
"13979","2016","LittleAppleton","metsch","retrocurva","pulicaria",0
"13980","2016","LittleAppleton","metsch","retrocurva","retrocurva",0
"13981","2016","LittleAppleton","metsch","retrocurva","ambigua",0
"13982","2016","LittleAppleton","metsch","retrocurva","mendotae",0
"13983","2016","LittleAppleton","metsch","retrocurva","dentifera",0
"13984","2016","LittleAppleton","metsch","retrocurva","dubia",0
"13985","2016","LittleAppleton","metsch","ambigua","ceriodaphnia",0
"13986","2016","LittleAppleton","metsch","ambigua","parvula",0
"13987","2016","LittleAppleton","metsch","ambigua","pulicaria",0
"13988","2016","LittleAppleton","metsch","ambigua","retrocurva",0
"13989","2016","LittleAppleton","metsch","ambigua","ambigua",0
"13990","2016","LittleAppleton","metsch","ambigua","mendotae",0
"13991","2016","LittleAppleton","metsch","ambigua","dentifera",0
"13992","2016","LittleAppleton","metsch","ambigua","dubia",0
"13993","2016","LittleAppleton","metsch","mendotae","ceriodaphnia",0
"13994","2016","LittleAppleton","metsch","mendotae","parvula",0
"13995","2016","LittleAppleton","metsch","mendotae","pulicaria",0
"13996","2016","LittleAppleton","metsch","mendotae","retrocurva",0
"13997","2016","LittleAppleton","metsch","mendotae","ambigua",0
"13998","2016","LittleAppleton","metsch","mendotae","mendotae",0
"13999","2016","LittleAppleton","metsch","mendotae","dentifera",0
"14000","2016","LittleAppleton","metsch","mendotae","dubia",0
"14001","2016","LittleAppleton","metsch","dentifera","ceriodaphnia",0
"14002","2016","LittleAppleton","metsch","dentifera","parvula",0
"14003","2016","LittleAppleton","metsch","dentifera","pulicaria",0
"14004","2016","LittleAppleton","metsch","dentifera","retrocurva",0
"14005","2016","LittleAppleton","metsch","dentifera","ambigua",0
"14006","2016","LittleAppleton","metsch","dentifera","mendotae",0
"14007","2016","LittleAppleton","metsch","dentifera","dentifera",0
"14008","2016","LittleAppleton","metsch","dentifera","dubia",0
"14009","2016","LittleAppleton","metsch","dubia","ceriodaphnia",0
"14010","2016","LittleAppleton","metsch","dubia","parvula",0
"14011","2016","LittleAppleton","metsch","dubia","pulicaria",0
"14012","2016","LittleAppleton","metsch","dubia","retrocurva",0
"14013","2016","LittleAppleton","metsch","dubia","ambigua",0
"14014","2016","LittleAppleton","metsch","dubia","mendotae",0
"14015","2016","LittleAppleton","metsch","dubia","dentifera",0
"14016","2016","LittleAppleton","metsch","dubia","dubia",0
"14017","2016","LittleAppleton","scarlet","ceriodaphnia","ceriodaphnia",0
"14018","2016","LittleAppleton","scarlet","ceriodaphnia","parvula",0
"14019","2016","LittleAppleton","scarlet","ceriodaphnia","pulicaria",0
"14020","2016","LittleAppleton","scarlet","ceriodaphnia","retrocurva",0
"14021","2016","LittleAppleton","scarlet","ceriodaphnia","ambigua",0
"14022","2016","LittleAppleton","scarlet","ceriodaphnia","mendotae",0
"14023","2016","LittleAppleton","scarlet","ceriodaphnia","dentifera",0
"14024","2016","LittleAppleton","scarlet","ceriodaphnia","dubia",0
"14025","2016","LittleAppleton","scarlet","parvula","ceriodaphnia",0
"14026","2016","LittleAppleton","scarlet","parvula","parvula",0
"14027","2016","LittleAppleton","scarlet","parvula","pulicaria",0
"14028","2016","LittleAppleton","scarlet","parvula","retrocurva",0
"14029","2016","LittleAppleton","scarlet","parvula","ambigua",0
"14030","2016","LittleAppleton","scarlet","parvula","mendotae",0
"14031","2016","LittleAppleton","scarlet","parvula","dentifera",0
"14032","2016","LittleAppleton","scarlet","parvula","dubia",0
"14033","2016","LittleAppleton","scarlet","pulicaria","ceriodaphnia",0
"14034","2016","LittleAppleton","scarlet","pulicaria","parvula",0
"14035","2016","LittleAppleton","scarlet","pulicaria","pulicaria",0
"14036","2016","LittleAppleton","scarlet","pulicaria","retrocurva",0
"14037","2016","LittleAppleton","scarlet","pulicaria","ambigua",0
"14038","2016","LittleAppleton","scarlet","pulicaria","mendotae",0
"14039","2016","LittleAppleton","scarlet","pulicaria","dentifera",0
"14040","2016","LittleAppleton","scarlet","pulicaria","dubia",0
"14041","2016","LittleAppleton","scarlet","retrocurva","ceriodaphnia",0
"14042","2016","LittleAppleton","scarlet","retrocurva","parvula",0
"14043","2016","LittleAppleton","scarlet","retrocurva","pulicaria",0
"14044","2016","LittleAppleton","scarlet","retrocurva","retrocurva",0
"14045","2016","LittleAppleton","scarlet","retrocurva","ambigua",0
"14046","2016","LittleAppleton","scarlet","retrocurva","mendotae",0
"14047","2016","LittleAppleton","scarlet","retrocurva","dentifera",0
"14048","2016","LittleAppleton","scarlet","retrocurva","dubia",0
"14049","2016","LittleAppleton","scarlet","ambigua","ceriodaphnia",0
"14050","2016","LittleAppleton","scarlet","ambigua","parvula",0
"14051","2016","LittleAppleton","scarlet","ambigua","pulicaria",0
"14052","2016","LittleAppleton","scarlet","ambigua","retrocurva",0
"14053","2016","LittleAppleton","scarlet","ambigua","ambigua",0
"14054","2016","LittleAppleton","scarlet","ambigua","mendotae",0
"14055","2016","LittleAppleton","scarlet","ambigua","dentifera",0
"14056","2016","LittleAppleton","scarlet","ambigua","dubia",0
"14057","2016","LittleAppleton","scarlet","mendotae","ceriodaphnia",0
"14058","2016","LittleAppleton","scarlet","mendotae","parvula",0
"14059","2016","LittleAppleton","scarlet","mendotae","pulicaria",0
"14060","2016","LittleAppleton","scarlet","mendotae","retrocurva",0
"14061","2016","LittleAppleton","scarlet","mendotae","ambigua",0
"14062","2016","LittleAppleton","scarlet","mendotae","mendotae",0
"14063","2016","LittleAppleton","scarlet","mendotae","dentifera",0
"14064","2016","LittleAppleton","scarlet","mendotae","dubia",0
"14065","2016","LittleAppleton","scarlet","dentifera","ceriodaphnia",0
"14066","2016","LittleAppleton","scarlet","dentifera","parvula",0
"14067","2016","LittleAppleton","scarlet","dentifera","pulicaria",0
"14068","2016","LittleAppleton","scarlet","dentifera","retrocurva",0
"14069","2016","LittleAppleton","scarlet","dentifera","ambigua",0
"14070","2016","LittleAppleton","scarlet","dentifera","mendotae",0
"14071","2016","LittleAppleton","scarlet","dentifera","dentifera",60059.2527859238
"14072","2016","LittleAppleton","scarlet","dentifera","dubia",0
"14073","2016","LittleAppleton","scarlet","dubia","ceriodaphnia",0
"14074","2016","LittleAppleton","scarlet","dubia","parvula",0
"14075","2016","LittleAppleton","scarlet","dubia","pulicaria",0
"14076","2016","LittleAppleton","scarlet","dubia","retrocurva",0
"14077","2016","LittleAppleton","scarlet","dubia","ambigua",0
"14078","2016","LittleAppleton","scarlet","dubia","mendotae",0
"14079","2016","LittleAppleton","scarlet","dubia","dentifera",0
"14080","2016","LittleAppleton","scarlet","dubia","dubia",0
"14081","2016","LittleAppleton","brood","ceriodaphnia","ceriodaphnia",12207.4775542933
"14082","2016","LittleAppleton","brood","ceriodaphnia","parvula",0
"14083","2016","LittleAppleton","brood","ceriodaphnia","pulicaria",0
"14084","2016","LittleAppleton","brood","ceriodaphnia","retrocurva",0
"14085","2016","LittleAppleton","brood","ceriodaphnia","ambigua",0
"14086","2016","LittleAppleton","brood","ceriodaphnia","mendotae",0
"14087","2016","LittleAppleton","brood","ceriodaphnia","dentifera",0
"14088","2016","LittleAppleton","brood","ceriodaphnia","dubia",0
"14089","2016","LittleAppleton","brood","parvula","ceriodaphnia",0
"14090","2016","LittleAppleton","brood","parvula","parvula",0
"14091","2016","LittleAppleton","brood","parvula","pulicaria",0
"14092","2016","LittleAppleton","brood","parvula","retrocurva",0
"14093","2016","LittleAppleton","brood","parvula","ambigua",0
"14094","2016","LittleAppleton","brood","parvula","mendotae",0
"14095","2016","LittleAppleton","brood","parvula","dentifera",0
"14096","2016","LittleAppleton","brood","parvula","dubia",0
"14097","2016","LittleAppleton","brood","pulicaria","ceriodaphnia",0
"14098","2016","LittleAppleton","brood","pulicaria","parvula",0
"14099","2016","LittleAppleton","brood","pulicaria","pulicaria",0
"14100","2016","LittleAppleton","brood","pulicaria","retrocurva",0
"14101","2016","LittleAppleton","brood","pulicaria","ambigua",0
"14102","2016","LittleAppleton","brood","pulicaria","mendotae",0
"14103","2016","LittleAppleton","brood","pulicaria","dentifera",0
"14104","2016","LittleAppleton","brood","pulicaria","dubia",0
"14105","2016","LittleAppleton","brood","retrocurva","ceriodaphnia",0
"14106","2016","LittleAppleton","brood","retrocurva","parvula",0
"14107","2016","LittleAppleton","brood","retrocurva","pulicaria",0
"14108","2016","LittleAppleton","brood","retrocurva","retrocurva",0
"14109","2016","LittleAppleton","brood","retrocurva","ambigua",0
"14110","2016","LittleAppleton","brood","retrocurva","mendotae",0
"14111","2016","LittleAppleton","brood","retrocurva","dentifera",0
"14112","2016","LittleAppleton","brood","retrocurva","dubia",0
"14113","2016","LittleAppleton","brood","ambigua","ceriodaphnia",0
"14114","2016","LittleAppleton","brood","ambigua","parvula",0
"14115","2016","LittleAppleton","brood","ambigua","pulicaria",0
"14116","2016","LittleAppleton","brood","ambigua","retrocurva",0
"14117","2016","LittleAppleton","brood","ambigua","ambigua",0
"14118","2016","LittleAppleton","brood","ambigua","mendotae",0
"14119","2016","LittleAppleton","brood","ambigua","dentifera",0
"14120","2016","LittleAppleton","brood","ambigua","dubia",0
"14121","2016","LittleAppleton","brood","mendotae","ceriodaphnia",0
"14122","2016","LittleAppleton","brood","mendotae","parvula",0
"14123","2016","LittleAppleton","brood","mendotae","pulicaria",0
"14124","2016","LittleAppleton","brood","mendotae","retrocurva",0
"14125","2016","LittleAppleton","brood","mendotae","ambigua",0
"14126","2016","LittleAppleton","brood","mendotae","mendotae",0
"14127","2016","LittleAppleton","brood","mendotae","dentifera",0
"14128","2016","LittleAppleton","brood","mendotae","dubia",0
"14129","2016","LittleAppleton","brood","dentifera","ceriodaphnia",0
"14130","2016","LittleAppleton","brood","dentifera","parvula",0
"14131","2016","LittleAppleton","brood","dentifera","pulicaria",0
"14132","2016","LittleAppleton","brood","dentifera","retrocurva",0
"14133","2016","LittleAppleton","brood","dentifera","ambigua",0
"14134","2016","LittleAppleton","brood","dentifera","mendotae",0
"14135","2016","LittleAppleton","brood","dentifera","dentifera",38922.7356321839
"14136","2016","LittleAppleton","brood","dentifera","dubia",0
"14137","2016","LittleAppleton","brood","dubia","ceriodaphnia",0
"14138","2016","LittleAppleton","brood","dubia","parvula",0
"14139","2016","LittleAppleton","brood","dubia","pulicaria",0
"14140","2016","LittleAppleton","brood","dubia","retrocurva",0
"14141","2016","LittleAppleton","brood","dubia","ambigua",0
"14142","2016","LittleAppleton","brood","dubia","mendotae",0
"14143","2016","LittleAppleton","brood","dubia","dentifera",0
"14144","2016","LittleAppleton","brood","dubia","dubia",0
"14145","2016","LittleAppleton","larssonia","ceriodaphnia","ceriodaphnia",0
"14146","2016","LittleAppleton","larssonia","ceriodaphnia","parvula",0
"14147","2016","LittleAppleton","larssonia","ceriodaphnia","pulicaria",0
"14148","2016","LittleAppleton","larssonia","ceriodaphnia","retrocurva",0
"14149","2016","LittleAppleton","larssonia","ceriodaphnia","ambigua",0
"14150","2016","LittleAppleton","larssonia","ceriodaphnia","mendotae",0
"14151","2016","LittleAppleton","larssonia","ceriodaphnia","dentifera",0
"14152","2016","LittleAppleton","larssonia","ceriodaphnia","dubia",0
"14153","2016","LittleAppleton","larssonia","parvula","ceriodaphnia",0
"14154","2016","LittleAppleton","larssonia","parvula","parvula",0
"14155","2016","LittleAppleton","larssonia","parvula","pulicaria",0
"14156","2016","LittleAppleton","larssonia","parvula","retrocurva",0
"14157","2016","LittleAppleton","larssonia","parvula","ambigua",0
"14158","2016","LittleAppleton","larssonia","parvula","mendotae",0
"14159","2016","LittleAppleton","larssonia","parvula","dentifera",0
"14160","2016","LittleAppleton","larssonia","parvula","dubia",0
"14161","2016","LittleAppleton","larssonia","pulicaria","ceriodaphnia",0
"14162","2016","LittleAppleton","larssonia","pulicaria","parvula",0
"14163","2016","LittleAppleton","larssonia","pulicaria","pulicaria",0
"14164","2016","LittleAppleton","larssonia","pulicaria","retrocurva",0
"14165","2016","LittleAppleton","larssonia","pulicaria","ambigua",0
"14166","2016","LittleAppleton","larssonia","pulicaria","mendotae",0
"14167","2016","LittleAppleton","larssonia","pulicaria","dentifera",0
"14168","2016","LittleAppleton","larssonia","pulicaria","dubia",0
"14169","2016","LittleAppleton","larssonia","retrocurva","ceriodaphnia",0
"14170","2016","LittleAppleton","larssonia","retrocurva","parvula",0
"14171","2016","LittleAppleton","larssonia","retrocurva","pulicaria",0
"14172","2016","LittleAppleton","larssonia","retrocurva","retrocurva",0
"14173","2016","LittleAppleton","larssonia","retrocurva","ambigua",0
"14174","2016","LittleAppleton","larssonia","retrocurva","mendotae",0
"14175","2016","LittleAppleton","larssonia","retrocurva","dentifera",0
"14176","2016","LittleAppleton","larssonia","retrocurva","dubia",0
"14177","2016","LittleAppleton","larssonia","ambigua","ceriodaphnia",0
"14178","2016","LittleAppleton","larssonia","ambigua","parvula",0
"14179","2016","LittleAppleton","larssonia","ambigua","pulicaria",0
"14180","2016","LittleAppleton","larssonia","ambigua","retrocurva",0
"14181","2016","LittleAppleton","larssonia","ambigua","ambigua",0
"14182","2016","LittleAppleton","larssonia","ambigua","mendotae",0
"14183","2016","LittleAppleton","larssonia","ambigua","dentifera",0
"14184","2016","LittleAppleton","larssonia","ambigua","dubia",0
"14185","2016","LittleAppleton","larssonia","mendotae","ceriodaphnia",0
"14186","2016","LittleAppleton","larssonia","mendotae","parvula",0
"14187","2016","LittleAppleton","larssonia","mendotae","pulicaria",0
"14188","2016","LittleAppleton","larssonia","mendotae","retrocurva",0
"14189","2016","LittleAppleton","larssonia","mendotae","ambigua",0
"14190","2016","LittleAppleton","larssonia","mendotae","mendotae",0
"14191","2016","LittleAppleton","larssonia","mendotae","dentifera",0
"14192","2016","LittleAppleton","larssonia","mendotae","dubia",0
"14193","2016","LittleAppleton","larssonia","dentifera","ceriodaphnia",0
"14194","2016","LittleAppleton","larssonia","dentifera","parvula",0
"14195","2016","LittleAppleton","larssonia","dentifera","pulicaria",0
"14196","2016","LittleAppleton","larssonia","dentifera","retrocurva",0
"14197","2016","LittleAppleton","larssonia","dentifera","ambigua",0
"14198","2016","LittleAppleton","larssonia","dentifera","mendotae",0
"14199","2016","LittleAppleton","larssonia","dentifera","dentifera",0
"14200","2016","LittleAppleton","larssonia","dentifera","dubia",0
"14201","2016","LittleAppleton","larssonia","dubia","ceriodaphnia",0
"14202","2016","LittleAppleton","larssonia","dubia","parvula",0
"14203","2016","LittleAppleton","larssonia","dubia","pulicaria",0
"14204","2016","LittleAppleton","larssonia","dubia","retrocurva",0
"14205","2016","LittleAppleton","larssonia","dubia","ambigua",0
"14206","2016","LittleAppleton","larssonia","dubia","mendotae",0
"14207","2016","LittleAppleton","larssonia","dubia","dentifera",0
"14208","2016","LittleAppleton","larssonia","dubia","dubia",0
"14209","2016","LittleAppleton","spider","ceriodaphnia","ceriodaphnia",0
"14210","2016","LittleAppleton","spider","ceriodaphnia","parvula",0
"14211","2016","LittleAppleton","spider","ceriodaphnia","pulicaria",0
"14212","2016","LittleAppleton","spider","ceriodaphnia","retrocurva",0
"14213","2016","LittleAppleton","spider","ceriodaphnia","ambigua",0
"14214","2016","LittleAppleton","spider","ceriodaphnia","mendotae",0
"14215","2016","LittleAppleton","spider","ceriodaphnia","dentifera",0
"14216","2016","LittleAppleton","spider","ceriodaphnia","dubia",0
"14217","2016","LittleAppleton","spider","parvula","ceriodaphnia",0
"14218","2016","LittleAppleton","spider","parvula","parvula",0
"14219","2016","LittleAppleton","spider","parvula","pulicaria",0
"14220","2016","LittleAppleton","spider","parvula","retrocurva",0
"14221","2016","LittleAppleton","spider","parvula","ambigua",0
"14222","2016","LittleAppleton","spider","parvula","mendotae",0
"14223","2016","LittleAppleton","spider","parvula","dentifera",0
"14224","2016","LittleAppleton","spider","parvula","dubia",0
"14225","2016","LittleAppleton","spider","pulicaria","ceriodaphnia",0
"14226","2016","LittleAppleton","spider","pulicaria","parvula",0
"14227","2016","LittleAppleton","spider","pulicaria","pulicaria",0
"14228","2016","LittleAppleton","spider","pulicaria","retrocurva",0
"14229","2016","LittleAppleton","spider","pulicaria","ambigua",0
"14230","2016","LittleAppleton","spider","pulicaria","mendotae",0
"14231","2016","LittleAppleton","spider","pulicaria","dentifera",0
"14232","2016","LittleAppleton","spider","pulicaria","dubia",0
"14233","2016","LittleAppleton","spider","retrocurva","ceriodaphnia",0
"14234","2016","LittleAppleton","spider","retrocurva","parvula",0
"14235","2016","LittleAppleton","spider","retrocurva","pulicaria",0
"14236","2016","LittleAppleton","spider","retrocurva","retrocurva",0
"14237","2016","LittleAppleton","spider","retrocurva","ambigua",0
"14238","2016","LittleAppleton","spider","retrocurva","mendotae",0
"14239","2016","LittleAppleton","spider","retrocurva","dentifera",0
"14240","2016","LittleAppleton","spider","retrocurva","dubia",0
"14241","2016","LittleAppleton","spider","ambigua","ceriodaphnia",0
"14242","2016","LittleAppleton","spider","ambigua","parvula",0
"14243","2016","LittleAppleton","spider","ambigua","pulicaria",0
"14244","2016","LittleAppleton","spider","ambigua","retrocurva",0
"14245","2016","LittleAppleton","spider","ambigua","ambigua",0
"14246","2016","LittleAppleton","spider","ambigua","mendotae",0
"14247","2016","LittleAppleton","spider","ambigua","dentifera",0
"14248","2016","LittleAppleton","spider","ambigua","dubia",0
"14249","2016","LittleAppleton","spider","mendotae","ceriodaphnia",0
"14250","2016","LittleAppleton","spider","mendotae","parvula",0
"14251","2016","LittleAppleton","spider","mendotae","pulicaria",0
"14252","2016","LittleAppleton","spider","mendotae","retrocurva",0
"14253","2016","LittleAppleton","spider","mendotae","ambigua",0
"14254","2016","LittleAppleton","spider","mendotae","mendotae",0
"14255","2016","LittleAppleton","spider","mendotae","dentifera",0
"14256","2016","LittleAppleton","spider","mendotae","dubia",0
"14257","2016","LittleAppleton","spider","dentifera","ceriodaphnia",0
"14258","2016","LittleAppleton","spider","dentifera","parvula",0
"14259","2016","LittleAppleton","spider","dentifera","pulicaria",0
"14260","2016","LittleAppleton","spider","dentifera","retrocurva",0
"14261","2016","LittleAppleton","spider","dentifera","ambigua",0
"14262","2016","LittleAppleton","spider","dentifera","mendotae",0
"14263","2016","LittleAppleton","spider","dentifera","dentifera",0
"14264","2016","LittleAppleton","spider","dentifera","dubia",0
"14265","2016","LittleAppleton","spider","dubia","ceriodaphnia",0
"14266","2016","LittleAppleton","spider","dubia","parvula",0
"14267","2016","LittleAppleton","spider","dubia","pulicaria",0
"14268","2016","LittleAppleton","spider","dubia","retrocurva",0
"14269","2016","LittleAppleton","spider","dubia","ambigua",0
"14270","2016","LittleAppleton","spider","dubia","mendotae",0
"14271","2016","LittleAppleton","spider","dubia","dentifera",0
"14272","2016","LittleAppleton","spider","dubia","dubia",0
"14273","2016","LittleAppleton","gurleya","ceriodaphnia","ceriodaphnia",2879.66692913386
"14274","2016","LittleAppleton","gurleya","ceriodaphnia","parvula",0
"14275","2016","LittleAppleton","gurleya","ceriodaphnia","pulicaria",0
"14276","2016","LittleAppleton","gurleya","ceriodaphnia","retrocurva",0
"14277","2016","LittleAppleton","gurleya","ceriodaphnia","ambigua",0
"14278","2016","LittleAppleton","gurleya","ceriodaphnia","mendotae",0
"14279","2016","LittleAppleton","gurleya","ceriodaphnia","dentifera",0
"14280","2016","LittleAppleton","gurleya","ceriodaphnia","dubia",0
"14281","2016","LittleAppleton","gurleya","parvula","ceriodaphnia",0
"14282","2016","LittleAppleton","gurleya","parvula","parvula",0
"14283","2016","LittleAppleton","gurleya","parvula","pulicaria",0
"14284","2016","LittleAppleton","gurleya","parvula","retrocurva",0
"14285","2016","LittleAppleton","gurleya","parvula","ambigua",0
"14286","2016","LittleAppleton","gurleya","parvula","mendotae",0
"14287","2016","LittleAppleton","gurleya","parvula","dentifera",0
"14288","2016","LittleAppleton","gurleya","parvula","dubia",0
"14289","2016","LittleAppleton","gurleya","pulicaria","ceriodaphnia",0
"14290","2016","LittleAppleton","gurleya","pulicaria","parvula",0
"14291","2016","LittleAppleton","gurleya","pulicaria","pulicaria",0
"14292","2016","LittleAppleton","gurleya","pulicaria","retrocurva",0
"14293","2016","LittleAppleton","gurleya","pulicaria","ambigua",0
"14294","2016","LittleAppleton","gurleya","pulicaria","mendotae",0
"14295","2016","LittleAppleton","gurleya","pulicaria","dentifera",0
"14296","2016","LittleAppleton","gurleya","pulicaria","dubia",0
"14297","2016","LittleAppleton","gurleya","retrocurva","ceriodaphnia",0
"14298","2016","LittleAppleton","gurleya","retrocurva","parvula",0
"14299","2016","LittleAppleton","gurleya","retrocurva","pulicaria",0
"14300","2016","LittleAppleton","gurleya","retrocurva","retrocurva",0
"14301","2016","LittleAppleton","gurleya","retrocurva","ambigua",0
"14302","2016","LittleAppleton","gurleya","retrocurva","mendotae",0
"14303","2016","LittleAppleton","gurleya","retrocurva","dentifera",0
"14304","2016","LittleAppleton","gurleya","retrocurva","dubia",0
"14305","2016","LittleAppleton","gurleya","ambigua","ceriodaphnia",0
"14306","2016","LittleAppleton","gurleya","ambigua","parvula",0
"14307","2016","LittleAppleton","gurleya","ambigua","pulicaria",0
"14308","2016","LittleAppleton","gurleya","ambigua","retrocurva",0
"14309","2016","LittleAppleton","gurleya","ambigua","ambigua",0
"14310","2016","LittleAppleton","gurleya","ambigua","mendotae",0
"14311","2016","LittleAppleton","gurleya","ambigua","dentifera",0
"14312","2016","LittleAppleton","gurleya","ambigua","dubia",0
"14313","2016","LittleAppleton","gurleya","mendotae","ceriodaphnia",0
"14314","2016","LittleAppleton","gurleya","mendotae","parvula",0
"14315","2016","LittleAppleton","gurleya","mendotae","pulicaria",0
"14316","2016","LittleAppleton","gurleya","mendotae","retrocurva",0
"14317","2016","LittleAppleton","gurleya","mendotae","ambigua",0
"14318","2016","LittleAppleton","gurleya","mendotae","mendotae",0
"14319","2016","LittleAppleton","gurleya","mendotae","dentifera",0
"14320","2016","LittleAppleton","gurleya","mendotae","dubia",0
"14321","2016","LittleAppleton","gurleya","dentifera","ceriodaphnia",0
"14322","2016","LittleAppleton","gurleya","dentifera","parvula",0
"14323","2016","LittleAppleton","gurleya","dentifera","pulicaria",0
"14324","2016","LittleAppleton","gurleya","dentifera","retrocurva",0
"14325","2016","LittleAppleton","gurleya","dentifera","ambigua",0
"14326","2016","LittleAppleton","gurleya","dentifera","mendotae",0
"14327","2016","LittleAppleton","gurleya","dentifera","dentifera",0
"14328","2016","LittleAppleton","gurleya","dentifera","dubia",0
"14329","2016","LittleAppleton","gurleya","dubia","ceriodaphnia",0
"14330","2016","LittleAppleton","gurleya","dubia","parvula",0
"14331","2016","LittleAppleton","gurleya","dubia","pulicaria",0
"14332","2016","LittleAppleton","gurleya","dubia","retrocurva",0
"14333","2016","LittleAppleton","gurleya","dubia","ambigua",0
"14334","2016","LittleAppleton","gurleya","dubia","mendotae",0
"14335","2016","LittleAppleton","gurleya","dubia","dentifera",0
"14336","2016","LittleAppleton","gurleya","dubia","dubia",0
"14337","2016","Bishop","pasteuria","dubia","dubia",0
"14338","2016","Bishop","pasteuria","dubia","ceriodaphnia",0
"14339","2016","Bishop","pasteuria","dubia","parvula",0
"14340","2016","Bishop","pasteuria","dubia","mendotae",0
"14341","2016","Bishop","pasteuria","dubia","ambigua",0
"14342","2016","Bishop","pasteuria","dubia","dentifera",0
"14343","2016","Bishop","pasteuria","dubia","pulicaria",0
"14344","2016","Bishop","pasteuria","dubia","retrocurva",0
"14345","2016","Bishop","pasteuria","ceriodaphnia","dubia",0
"14346","2016","Bishop","pasteuria","ceriodaphnia","ceriodaphnia",8095.92643678161
"14347","2016","Bishop","pasteuria","ceriodaphnia","parvula",0
"14348","2016","Bishop","pasteuria","ceriodaphnia","mendotae",0
"14349","2016","Bishop","pasteuria","ceriodaphnia","ambigua",0
"14350","2016","Bishop","pasteuria","ceriodaphnia","dentifera",15253.5356718647
"14351","2016","Bishop","pasteuria","ceriodaphnia","pulicaria",0
"14352","2016","Bishop","pasteuria","ceriodaphnia","retrocurva",0
"14353","2016","Bishop","pasteuria","parvula","dubia",0
"14354","2016","Bishop","pasteuria","parvula","ceriodaphnia",0
"14355","2016","Bishop","pasteuria","parvula","parvula",0
"14356","2016","Bishop","pasteuria","parvula","mendotae",0
"14357","2016","Bishop","pasteuria","parvula","ambigua",0
"14358","2016","Bishop","pasteuria","parvula","dentifera",0
"14359","2016","Bishop","pasteuria","parvula","pulicaria",0
"14360","2016","Bishop","pasteuria","parvula","retrocurva",0
"14361","2016","Bishop","pasteuria","mendotae","dubia",0
"14362","2016","Bishop","pasteuria","mendotae","ceriodaphnia",0
"14363","2016","Bishop","pasteuria","mendotae","parvula",0
"14364","2016","Bishop","pasteuria","mendotae","mendotae",0
"14365","2016","Bishop","pasteuria","mendotae","ambigua",0
"14366","2016","Bishop","pasteuria","mendotae","dentifera",0
"14367","2016","Bishop","pasteuria","mendotae","pulicaria",0
"14368","2016","Bishop","pasteuria","mendotae","retrocurva",0
"14369","2016","Bishop","pasteuria","ambigua","dubia",0
"14370","2016","Bishop","pasteuria","ambigua","ceriodaphnia",0
"14371","2016","Bishop","pasteuria","ambigua","parvula",0
"14372","2016","Bishop","pasteuria","ambigua","mendotae",0
"14373","2016","Bishop","pasteuria","ambigua","ambigua",0
"14374","2016","Bishop","pasteuria","ambigua","dentifera",0
"14375","2016","Bishop","pasteuria","ambigua","pulicaria",0
"14376","2016","Bishop","pasteuria","ambigua","retrocurva",0
"14377","2016","Bishop","pasteuria","dentifera","dubia",0
"14378","2016","Bishop","pasteuria","dentifera","ceriodaphnia",15253.5356718647
"14379","2016","Bishop","pasteuria","dentifera","parvula",0
"14380","2016","Bishop","pasteuria","dentifera","mendotae",0
"14381","2016","Bishop","pasteuria","dentifera","ambigua",0
"14382","2016","Bishop","pasteuria","dentifera","dentifera",299380.733205759
"14383","2016","Bishop","pasteuria","dentifera","pulicaria",0
"14384","2016","Bishop","pasteuria","dentifera","retrocurva",32658.2619022571
"14385","2016","Bishop","pasteuria","pulicaria","dubia",0
"14386","2016","Bishop","pasteuria","pulicaria","ceriodaphnia",0
"14387","2016","Bishop","pasteuria","pulicaria","parvula",0
"14388","2016","Bishop","pasteuria","pulicaria","mendotae",0
"14389","2016","Bishop","pasteuria","pulicaria","ambigua",0
"14390","2016","Bishop","pasteuria","pulicaria","dentifera",0
"14391","2016","Bishop","pasteuria","pulicaria","pulicaria",0
"14392","2016","Bishop","pasteuria","pulicaria","retrocurva",0
"14393","2016","Bishop","pasteuria","retrocurva","dubia",0
"14394","2016","Bishop","pasteuria","retrocurva","ceriodaphnia",0
"14395","2016","Bishop","pasteuria","retrocurva","parvula",0
"14396","2016","Bishop","pasteuria","retrocurva","mendotae",0
"14397","2016","Bishop","pasteuria","retrocurva","ambigua",0
"14398","2016","Bishop","pasteuria","retrocurva","dentifera",32658.2619022571
"14399","2016","Bishop","pasteuria","retrocurva","pulicaria",0
"14400","2016","Bishop","pasteuria","retrocurva","retrocurva",20632.3960843373
"14401","2016","Bishop","metsch","dubia","dubia",0
